DataOwner,DataStatus,LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,LabDup,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes,ResultRejected
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0224B0004,02/20/2024 09:31,Field pH,0,, 9.86,,pH Units,EPA 150.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,,
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0224B0004,02/20/2024 09:31,Field Water Temperature,0,, 15.92,,°C,EPA 170.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,,
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0224B0004,02/20/2024 09:31,Field Turbidity,0,, 2.05,,N.T.U.,EPA 180.1 (Field) [D-2]*,0 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,,
2040,"1000 - Non-Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0224B0005,02/20/2024 09:40,Field All,0,, 634,,,None [1]*,0 Meters,"Water, Purified",Blank; Equipment,0,Filtered Field Blank,,
2040,"1000 - Non-Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0224B0006,02/20/2024 09:41,Field All,0,, 634,,,None [1]*,0 Meters,"Water, Purified",Blank; Field,0,Unfiltered Field Blank,,
2040,"1000 - Non-Public, Review Status Unknown",Check 27,Check 27,KA023173,SJ0424B0020,04/16/2024 08:23,Dissolved Bromide,24959-67-9,,0.154,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
2040,"1000 - Non-Public, Review Status Unknown",Check 27,Check 27,KA023173,SJ0424B0020,04/16/2024 08:23,Dissolved Chloride,16887-00-6,,45.4,5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
2040,"1000 - Non-Public, Review Status Unknown",Check 27,Check 27,KA023173,SJ0424B0020,04/16/2024 08:23,Specific Conductance,0,,404,5,µmhos/cm@25°C,Std Method 2510-B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
2040,"1000 - Non-Public, Review Status Unknown",Check 27,Check 27,KA023173,SJ0424B0020,04/16/2024 08:23,Dissolved Nitrate,14797-55-8,,2.07,0.5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
2040,"1000 - Non-Public, Review Status Unknown",Check 27,Check 27,KA023173,SJ0424B0020,04/16/2024 08:23,Total Dissolved Solids,0,,229,2.5,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
2040,"1000 - Non-Public, Review Status Unknown",Check 27,Check 27,KA023173,SJ0424B0020,04/16/2024 08:23,Dissolved Sulfate,14808-79-8,,36.5,5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
2040,"1000 - Non-Public, Review Status Unknown",Check 27,Check 27,KA023173,SJ0424B0020,04/16/2024 08:23,Field Specific Conductance,0,, 404,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
2040,"1000 - Non-Public, Review Status Unknown",Check 27,Check 27,KA023173,SJ0424B0020,04/16/2024 08:23,Field Dissolved Oxygen,0,, 11.86,,mg/L,ASTM Method D888-09-C (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
