DataOwner,DataStatus,LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,LabDup,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes,ResultRejected
2040,"3000 - Public, Review Status Unknown","CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0124B0035,01/16/2024 09:45,Dissolved Sulfate,14808-79-8,,45.3,7.5,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown","CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0124B0035,01/16/2024 09:45,Field Specific Conductance,0,, 671,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"900 - Invalid Data, Internal Only","CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0124B0035,01/16/2024 09:45,Field Specific Conductance,0,, 671,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"900 - Invalid Data, Internal Only","CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0124B0035,01/16/2024 09:45,Field pH,0,, 7.8,,pH Units,EPA 150.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"3000 - Public, Review Status Unknown","CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0124B0035,01/16/2024 09:45,Field pH,0,, 7.8,,pH Units,EPA 150.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"3000 - Public, Review Status Unknown","CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0124B0035,01/16/2024 09:45,Field Water Temperature,0,, 10.3,,°C,EPA 170.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"900 - Invalid Data, Internal Only","CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0124B0035,01/16/2024 09:45,Field Water Temperature,0,, 10.3,,°C,EPA 170.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"3000 - Public, Review Status Unknown","CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0124B0035,01/16/2024 09:45,Field Turbidity,0,, 5.5,,N.T.U.,EPA 180.1 (Field) [D-2]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"900 - Invalid Data, Internal Only","CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0124B0035,01/16/2024 09:45,Field Turbidity,0,, 5.5,,N.T.U.,EPA 180.1 (Field) [D-2]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"3000 - Public, Review Status Unknown",CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0124B0030,01/16/2024 10:00,Dissolved Bromide,24959-67-9,,0.396,0.1,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0124B0030,01/16/2024 10:00,Dissolved Chloride,16887-00-6,,129,7.5,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0124B0030,01/16/2024 10:00,Specific Conductance,0,,685,5,µmhos/cm@25°C,Std Method 2510-B [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0124B0030,01/16/2024 10:00,Dissolved Nitrate,14797-55-8,,3.07,0.75,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0124B0030,01/16/2024 10:00,Total Dissolved Solids,0,,379,2.5,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0124B0030,01/16/2024 10:00,Total Suspended Solids,0,,<2.5,2.5,mg/L,Std Method 2540 D [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0124B0030,01/16/2024 10:00,Dissolved Sulfate,14808-79-8,,41,7.5,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
2040,"900 - Invalid Data, Internal Only",CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0124B0030,01/16/2024 10:00,Field Specific Conductance,0,, 672,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"3000 - Public, Review Status Unknown",CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0124B0030,01/16/2024 10:00,Field Specific Conductance,0,, 672,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"3000 - Public, Review Status Unknown",CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0124B0030,01/16/2024 10:00,Field pH,0,, 7.8,,pH Units,EPA 150.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"900 - Invalid Data, Internal Only",CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0124B0030,01/16/2024 10:00,Field pH,0,, 7.8,,pH Units,EPA 150.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"900 - Invalid Data, Internal Only",CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0124B0030,01/16/2024 10:00,Field Water Temperature,0,, 10.4,,°C,EPA 170.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"3000 - Public, Review Status Unknown",CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0124B0030,01/16/2024 10:00,Field Water Temperature,0,, 10.4,,°C,EPA 170.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"3000 - Public, Review Status Unknown",CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0124B0030,01/16/2024 10:00,Field Turbidity,0,, 2.7,,N.T.U.,EPA 180.1 (Field) [D-2]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"900 - Invalid Data, Internal Only",CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0124B0030,01/16/2024 10:00,Field Turbidity,0,, 2.7,,N.T.U.,EPA 180.1 (Field) [D-2]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"3000 - Public, Review Status Unknown",Pacheco Pumping Plant,Pacheco PP,SL000000,SL0124B0031,01/16/2024 11:15,Dissolved Bromide,24959-67-9,,0.167,0.1,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",Pacheco Pumping Plant,Pacheco PP,SL000000,SL0124B0031,01/16/2024 11:15,Dissolved Chloride,16887-00-6,,65.3,5,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",Pacheco Pumping Plant,Pacheco PP,SL000000,SL0124B0031,01/16/2024 11:15,Specific Conductance,0,,459,5,µmhos/cm@25°C,Std Method 2510-B [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",Pacheco Pumping Plant,Pacheco PP,SL000000,SL0124B0031,01/16/2024 11:15,Dissolved Nitrate,14797-55-8,,3.96,0.5,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",Pacheco Pumping Plant,Pacheco PP,SL000000,SL0124B0031,01/16/2024 11:15,Total Dissolved Solids,0,,266,2.5,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",Pacheco Pumping Plant,Pacheco PP,SL000000,SL0124B0031,01/16/2024 11:15,Dissolved Sulfate,14808-79-8,,37.6,5,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",Pacheco Pumping Plant,Pacheco PP,SL000000,SL0124B0031,01/16/2024 11:15,Field Specific Conductance,0,, 452,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"900 - Invalid Data, Internal Only",Pacheco Pumping Plant,Pacheco PP,SL000000,SL0124B0031,01/16/2024 11:15,Field Specific Conductance,0,, 452,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"3000 - Public, Review Status Unknown",Pacheco Pumping Plant,Pacheco PP,SL000000,SL0124B0031,01/16/2024 11:15,Field pH,0,, 7.8,,pH Units,EPA 150.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"900 - Invalid Data, Internal Only",Pacheco Pumping Plant,Pacheco PP,SL000000,SL0124B0031,01/16/2024 11:15,Field pH,0,, 7.8,,pH Units,EPA 150.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"3000 - Public, Review Status Unknown",Pacheco Pumping Plant,Pacheco PP,SL000000,SL0124B0031,01/16/2024 11:15,Field Water Temperature,0,, 14.9,,°C,EPA 170.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"900 - Invalid Data, Internal Only",Pacheco Pumping Plant,Pacheco PP,SL000000,SL0124B0031,01/16/2024 11:15,Field Water Temperature,0,, 14.9,,°C,EPA 170.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"900 - Invalid Data, Internal Only",Pacheco Pumping Plant,Pacheco PP,SL000000,SL0124B0031,01/16/2024 11:15,Field Turbidity,0,, 1,,N.T.U.,EPA 180.1 (Field) [D-2]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"3000 - Public, Review Status Unknown",Pacheco Pumping Plant,Pacheco PP,SL000000,SL0124B0031,01/16/2024 11:15,Field Turbidity,0,, 1,,N.T.U.,EPA 180.1 (Field) [D-2]*,0 Meters,"Water, Natural",Normal Sample,0,,,
2040,"3000 - Public, Review Status Unknown",Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0124B0029,01/16/2024 13:10,Dissolved Bromide,24959-67-9,,0.385,0.1,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,,N
2040,"3000 - Public, Review Status Unknown",Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0124B0029,01/16/2024 13:10,Dissolved Chloride,16887-00-6,,124,7.5,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,,N
2040,"3000 - Public, Review Status Unknown",Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0124B0029,01/16/2024 13:10,Specific Conductance,0,Y,676,5,µmhos/cm@25°C,Std Method 2510-B [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,,N
2040,"3000 - Public, Review Status Unknown",Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0124B0029,01/16/2024 13:10,Specific Conductance,0,,676,5,µmhos/cm@25°C,Std Method 2510-B [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,,N
2040,"3000 - Public, Review Status Unknown",Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0124B0029,01/16/2024 13:10,Dissolved Nitrate,14797-55-8,,3.09,0.75,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,,N
2040,"3000 - Public, Review Status Unknown",Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0124B0029,01/16/2024 13:10,Total Dissolved Solids,0,,375,2.5,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,,N
2040,"3000 - Public, Review Status Unknown",Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0124B0029,01/16/2024 13:10,Dissolved Sulfate,14808-79-8,,42.6,7.5,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,,N
2040,"3000 - Public, Review Status Unknown",Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0124B0029,01/16/2024 13:10,Field Specific Conductance,0,, 664,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,,
2040,"900 - Invalid Data, Internal Only",Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0124B0029,01/16/2024 13:10,Field Specific Conductance,0,, 664,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,,
2040,"900 - Invalid Data, Internal Only",Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0124B0029,01/16/2024 13:10,Field pH,0,, 7.8,,pH Units,EPA 150.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,,
2040,"3000 - Public, Review Status Unknown",Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0124B0029,01/16/2024 13:10,Field pH,0,, 7.8,,pH Units,EPA 150.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,,
2040,"3000 - Public, Review Status Unknown",Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0124B0029,01/16/2024 13:10,Field Water Temperature,0,, 10.6,,°C,EPA 170.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,,
2040,"900 - Invalid Data, Internal Only",Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0124B0029,01/16/2024 13:10,Field Water Temperature,0,, 10.6,,°C,EPA 170.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,,
2040,"900 - Invalid Data, Internal Only",Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0124B0029,01/16/2024 13:10,Field Turbidity,0,, 5.3,,N.T.U.,EPA 180.1 (Field) [D-2]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,,
2040,"3000 - Public, Review Status Unknown",Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0124B0029,01/16/2024 13:10,Field Turbidity,0,, 5.3,,N.T.U.,EPA 180.1 (Field) [D-2]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,,
2040,"3000 - Public, Review Status Unknown",LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0124B0001,01/18/2024 08:50,Dissolved Bromide,24959-67-9,Y,<0.1,0.1,mg/L,EPA 300.0 [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0124B0001,01/18/2024 08:50,Dissolved Bromide,24959-67-9,,<0.1,0.1,mg/L,EPA 300.0 [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0124B0001,01/18/2024 08:50,Dissolved Chloride,16887-00-6,Y,1.27,1,mg/L,EPA 300.0 [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0124B0001,01/18/2024 08:50,Dissolved Chloride,16887-00-6,,1.26,1,mg/L,EPA 300.0 [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0124B0001,01/18/2024 08:50,Specific Conductance,0,,100,5,µmhos/cm@25°C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0124B0001,01/18/2024 08:50,Dissolved Nitrate,14797-55-8,Y,0.325,0.1,mg/L,EPA 300.0 [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0124B0001,01/18/2024 08:50,Dissolved Nitrate,14797-55-8,,0.327,0.1,mg/L,EPA 300.0 [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0124B0001,01/18/2024 08:50,Total Dissolved Solids,0,Y,63,2.5,mg/L,Std Method 2540 C [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0124B0001,01/18/2024 08:50,Total Dissolved Solids,0,,62,2.5,mg/L,Std Method 2540 C [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0124B0001,01/18/2024 08:50,Total Suspended Solids,0,,<2.5,2.5,mg/L,Std Method 2540 D [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0124B0001,01/18/2024 08:50,Dissolved Sulfate,14808-79-8,Y,2.09,1,mg/L,EPA 300.0 [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0124B0001,01/18/2024 08:50,Dissolved Sulfate,14808-79-8,,2.1,1,mg/L,EPA 300.0 [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0124B0001,01/18/2024 08:50,Field Specific Conductance,0,, 102.3,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,
2040,"3000 - Public, Review Status Unknown",LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0124B0001,01/18/2024 08:50,Field Dissolved Oxygen,0,, 10.74,,mg/L,EPA 360.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,
2040,"3000 - Public, Review Status Unknown",LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0124B0001,01/18/2024 08:50,Field Percent Cloud Cover,0,, 100,,%,Weather Observations [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,
2040,"3000 - Public, Review Status Unknown",LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0124B0001,01/18/2024 08:50,Field pH,0,, 7.05,,pH Units,EPA 150.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,
2040,"3000 - Public, Review Status Unknown",LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0124B0001,01/18/2024 08:50,Field Secchi Depth,0,, 14.9,,Feet,Secchi Depth [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,
2040,"3000 - Public, Review Status Unknown",LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0124B0001,01/18/2024 08:50,Field Water Temperature,0,, 10.6,,°C,EPA 170.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,
2040,"3000 - Public, Review Status Unknown",LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0124B0001,01/18/2024 08:50,Field Turbidity,0,, 0.06,,F.N.U.,"Turbidity, Sonde [D-2]*",3 Feet,"Water, Natural",Normal Sample,0,,,
2040,"3000 - Public, Review Status Unknown",Lake Oroville at North Fork,Lk. Oroville NF,OR005000,OR0124B0002,01/18/2024 09:38,Dissolved Bromide,24959-67-9,,<0.1,0.1,mg/L,EPA 300.0 [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
2040,"3000 - Public, Review Status Unknown",Lake Oroville at North Fork,Lk. Oroville NF,OR005000,OR0124B0002,01/18/2024 09:38,Dissolved Chloride,16887-00-6,,1.2,1,mg/L,EPA 300.0 [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
